Date,State,Purpose,Amount_Requested,Risk_Score,Debt_Income_Ratio,Employment_Length
201804,MN,Debt_Consolidation,20000,690,0.2059,11
201804,WI,Debt_Consolidation,6000,790,0.0461,7
201804,MD,Debt_Consolidation,25000,795,0.2954,11
201804,UT,Housing,40000,740,0.4409,7
201804,OR,Credit_Card,15000,725,0.1674,7
201804,CA,Purchase,10000,665,0.0547,4
201804,TX,Credit_Card,10000,665,0.2883,3
201804,MA,Credit_Card,15000,690,0.1695,0
201804,NY,Debt_Consolidation,30000,720,0.1962,11
201804,CA,Debt_Consolidation,20000,720,0.0992,11
201804,AZ,Credit_Card,10000,705,0.362,11
201804,NJ,Credit_Card,4800,820,0.1154,11
201804,TN,Debt_Consolidation,24000,730,0.1749,11
201804,CA,Credit_Card,30000,675,0.1312,8
201804,NV,Other,4000,660,0.2577,4
201804,TX,Other,40000,755,0.0352,3
201804,IN,Credit_Card,12000,670,0.0982,11
201804,CA,Debt_Consolidation,25000,680,0.1871,11
201804,OH,Debt_Consolidation,25000,720,0.1658,3
201804,OH,Purchase,30000,690,0.0409,4
201804,IL,Other,7825,665,0.1342,11
201804,IN,Credit_Card,10000,675,0.3221,3
201804,VA,Purchase,15000,715,0.1575,4
201804,CO,Debt_Consolidation,12000,660,0.2117,0
201804,NC,Debt_Consolidation,7500,770,0.105,11
201804,OH,Debt_Consolidation,10000,690,0.0143,11
201804,MD,Housing,7000,720,0.2176,11
201804,CA,Other,8000,765,0.0549,3
201804,ME,Debt_Consolidation,32000,710,0.1527,1
201804,GA,Housing,30000,685,0.0235,11
201804,PA,Debt_Consolidation,12000,670,0.3087,3
201804,CA,Debt_Consolidation,16000,685,0.1506,3
201804,OK,Credit_Card,27000,685,0.027,11
201804,NJ,Debt_Consolidation,9000,665,0.085,4
201804,NY,Debt_Consolidation,10000,695,0.1373,0
201804,VA,Housing,27600,695,0.0656,8
201804,CA,Other,5000,755,0.1091,11
201804,CA,Housing,12000,670,0.1079,2
201804,TX,Debt_Consolidation,15000,695,0.0366,4
201804,OR,Other,4800,685,0.0519,2
201804,FL,Debt_Consolidation,33925,790,0.216,3
201804,CA,Debt_Consolidation,20000,660,0.1205,11
201804,CA,Credit_Card,4200,690,0.0952,8
201804,NY,Debt_Consolidation,30000,670,0.1423,11
201804,IL,Debt_Consolidation,10000,710,0.1064,8
201804,FL,Debt_Consolidation,15000,685,0.2443,11
201804,TX,Credit_Card,12000,680,0.3253,11
201804,GA,Credit_Card,24000,755,0.1758,8
201804,NY,Credit_Card,15000,680,0.3364,1
201804,MN,Purchase,5000,695,0.146,5
201804,NJ,Credit_Card,16000,770,0.1976,11
201804,FL,Debt_Consolidation,24450,705,0.2049,11
201804,FL,Debt_Consolidation,21000,720,0.1584,0
201804,NC,Credit_Card,16000,660,0.0791,5
201804,OH,Debt_Consolidation,2200,780,0.0707,11
201804,TX,Debt_Consolidation,20000,705,0.1694,11
201804,RI,Debt_Consolidation,10000,660,0.1265,1
201804,MD,Debt_Consolidation,8000,670,0.2407,2
201804,NY,Debt_Consolidation,10000,670,0.395,11
201804,IN,Credit_Card,4100,665,0.1582,11
201804,MN,Other,10000,715,0.1776,3
201804,NY,Credit_Card,5600,695,0.247,2
201804,GA,Debt_Consolidation,30000,685,0.3695,1
201804,NY,Debt_Consolidation,11625,760,0.382,6
201804,NC,Housing,12000,670,0.2687,11
201804,CA,Debt_Consolidation,13500,750,0.102,11
201804,AL,Debt_Consolidation,40000,755,0.1026,3
201804,PA,Credit_Card,28800,705,0.2773,2
201804,TX,Other,12000,710,0.0722,1
201804,CA,Other,10000,660,0.0653,11
201804,NY,Debt_Consolidation,4000,660,0.2234,11
201804,NY,Debt_Consolidation,10000,680,0.2899,2
201804,IL,Other,8400,710,0.0823,11
201804,CO,Debt_Consolidation,17000,710,0.2164,2
201804,FL,Other,20000,730,0.2053,1
201804,IL,Debt_Consolidation,19000,795,0.0014,11
201804,IL,Credit_Card,15000,660,0.1735,11
201804,KS,Debt_Consolidation,40000,750,0.1276,6
201804,CA,Debt_Consolidation,10000,680,0.2593,2
201804,MD,Debt_Consolidation,14000,675,0.0562,2
201804,CA,Debt_Consolidation,30000,705,0.1505,0
201804,OR,Debt_Consolidation,40000,735,0.2781,2
201804,OH,Debt_Consolidation,25000,725,0.2014,11
201804,IL,Credit_Card,9000,685,0.2125,11
201804,TX,Purchase,12000,780,0.013,4
201804,NH,Debt_Consolidation,20000,725,0.4005,11
201804,WA,Debt_Consolidation,6300,705,0.037,2
201804,LA,Purchase,6000,740,0.2827,11
201804,MT,Credit_Card,2500,705,0.1924,0
201804,OH,Credit_Card,30000,710,0.3318,7
201804,MA,Debt_Consolidation,16800,720,0.057,11
201804,TN,Debt_Consolidation,6600,685,0.1285,11
201804,AL,Credit_Card,25000,735,0.1073,0
201804,GA,Debt_Consolidation,3100,690,0.1857,7
201804,MD,Purchase,25000,720,0.3674,11
201804,FL,Housing,16000,665,0.1924,11
201804,IL,Debt_Consolidation,20000,660,0.2067,11
201804,CO,Purchase,13200,735,0.0596,0
201804,MA,Credit_Card,15000,720,0.1739,11
201804,VA,Debt_Consolidation,33000,660,0.1058,1
201804,CT,Other,4800,700,0.1769,6
201804,CT,Debt_Consolidation,22000,660,0.1278,11
201804,MA,Housing,15000,700,0.1487,11
201804,FL,Debt_Consolidation,30000,695,0.3302,3
201804,TN,Credit_Card,24000,785,0.1354,8
201804,FL,Purchase,8000,775,0.373,6
201804,CO,Debt_Consolidation,16800,735,0.1473,5
201804,AZ,Debt_Consolidation,10000,680,0.2364,4
201804,OR,Debt_Consolidation,22000,725,0.0846,11
201804,FL,Debt_Consolidation,10000,690,0.229,2
201804,IL,Other,30000,695,0.2122,11
201804,CT,Other,40000,680,0.0914,6
201804,AZ,Debt_Consolidation,14000,695,0.2786,8
201804,NY,Credit_Card,30000,710,0.1204,11
201804,FL,Debt_Consolidation,8000,685,0.2431,2
201804,IL,Credit_Card,12000,705,0.2011,11
201804,VA,Debt_Consolidation,13800,705,0.1619,3
201804,UT,Credit_Card,10000,680,0.2016,2
201804,CA,Debt_Consolidation,20000,670,0.3498,11
201804,MD,Debt_Consolidation,7000,710,0.224,11
201804,OH,Credit_Card,9600,700,0.152,11
201804,NY,Debt_Consolidation,5000,685,0.1307,11
201804,IN,Housing,12000,820,0.1974,11
201804,SC,Credit_Card,6800,690,0.1161,1
201804,TX,Debt_Consolidation,35000,690,0.138,11
201804,VA,Credit_Card,2000,665,0.1632,5
201804,MN,Debt_Consolidation,10800,660,0.2016,3
201804,NC,Housing,4000,660,0.1881,4
201804,CA,Housing,32000,690,0.1058,5
201804,TX,Debt_Consolidation,14000,660,0.2249,0
201804,CA,Credit_Card,30000,730,0.5156,1
201804,TX,Credit_Card,24000,665,0.3272,0
201804,CA,Debt_Consolidation,40000,675,0.3178,4
201804,NY,Purchase,6000,770,0.1942,11
201804,CT,Debt_Consolidation,6000,690,0.3235,11
201804,CA,Housing,4000,670,0.0955,0
201804,UT,Credit_Card,10000,690,0.1051,4
201804,MD,Debt_Consolidation,3000,765,0.0763,0
201804,MA,Debt_Consolidation,10000,730,0.2208,4
201804,TX,Debt_Consolidation,15000,685,0.3782,7
201804,SC,Credit_Card,30000,660,0.0717,11
201804,TX,Debt_Consolidation,10000,730,0.2621,6
201804,FL,Debt_Consolidation,40000,725,0.2963,2
201804,IN,Credit_Card,5000,670,0.0855,2
201804,WV,Debt_Consolidation,1600,690,0.1432,4
201804,PA,Other,25000,685,0.2606,4
201804,AR,Credit_Card,18000,710,0.3012,9
201804,NY,Debt_Consolidation,14500,700,0.2915,11
201804,WV,Credit_Card,10000,680,0.2583,4
201804,GA,Credit_Card,20000,660,0.2345,2
201804,FL,Debt_Consolidation,30000,700,0.1471,2
201804,RI,Purchase,8000,690,0.0175,1
201804,AL,Credit_Card,15000,720,0.1677,11
201804,ME,Debt_Consolidation,25000,660,0.267,7
201804,PA,Debt_Consolidation,25000,715,0.1071,4
201804,KY,Debt_Consolidation,21600,675,0.2282,3
201804,CA,Debt_Consolidation,10000,740,0.1204,11
201804,VA,Debt_Consolidation,8500,665,0.0539,11
201804,CA,Debt_Consolidation,40000,770,0.0646,5
201804,TX,Debt_Consolidation,35000,675,0.1856,2
201804,IN,Other,10000,775,0.0374,11
201804,CT,Housing,10000,780,0.0321,11
201804,MO,Other,10000,685,0.1512,3
201804,FL,Debt_Consolidation,12000,685,0.2602,11
201804,MN,Other,7200,695,0.1564,3
201804,FL,Credit_Card,20000,755,0.1955,1
201804,CA,Debt_Consolidation,30000,700,0.162,2
201804,IN,Other,7000,830,0.13,11
201804,VA,Credit_Card,20000,675,0.2033,1
201804,MI,Debt_Consolidation,6500,715,0.2054,0
201804,CA,Other,29250,670,0.2528,11
201804,MO,Purchase,35000,670,0.1669,3
201804,CA,Debt_Consolidation,36000,705,0.1707,6
201804,NY,Debt_Consolidation,16000,680,0.1538,8
201804,CA,Credit_Card,12000,715,0.5197,9
201804,PA,Debt_Consolidation,10000,705,0.165,0
201804,NC,Debt_Consolidation,10000,660,0.0751,11
201804,FL,Debt_Consolidation,35000,760,0.2462,7
201804,OH,Credit_Card,17500,720,0.2421,11
201804,VA,Debt_Consolidation,40000,680,0.208,2
201804,IL,Debt_Consolidation,7500,680,0.3596,6
201804,MA,Debt_Consolidation,30000,685,0.2777,11
201804,CO,Credit_Card,10000,680,0.1752,0
201804,VA,Other,3000,705,0.0362,11
201804,CA,Debt_Consolidation,12000,670,0.146,4
201804,FL,Debt_Consolidation,13000,700,0.1092,9
201804,NJ,Housing,3000,660,0.1328,3
201804,TX,Other,40000,725,0.1699,0
201804,FL,Debt_Consolidation,18000,780,0.1933,11
201804,TX,Housing,5000,670,0.044,1
201804,NY,Other,8000,670,0.0865,8
201804,MD,Credit_Card,4800,695,0.227,3
201804,UT,Purchase,2700,840,0.139,11
201804,MN,Other,10000,675,0.1792,11
201804,NY,Housing,10650,695,0.2932,11
201804,IL,Purchase,25000,695,0.0214,5
201804,NY,Debt_Consolidation,18000,700,0.1927,6
201804,CA,Credit_Card,18000,700,0.1375,0
201804,AZ,Debt_Consolidation,5000,675,0.5395,2
201804,CA,Debt_Consolidation,10000,665,0.181,11
201804,IL,Credit_Card,3000,665,0.1295,3
201804,VA,Debt_Consolidation,21000,730,0.3273,9
201804,TN,Credit_Card,9900,670,0.0937,1
201804,AL,Debt_Consolidation,10000,760,0.1628,11
201804,CA,Housing,4000,715,0.1956,11
201804,NY,Credit_Card,15000,725,0.0915,6
201804,NY,Credit_Card,8775,735,0.5762,11
201804,VA,Debt_Consolidation,28000,735,0.2695,11
201804,WA,Credit_Card,7500,765,0.0658,5
201804,GA,Credit_Card,3025,725,0.3525,4
201804,NV,Debt_Consolidation,30000,750,0.1631,8
201804,NJ,Housing,4500,670,0.1267,2
201804,AR,Debt_Consolidation,19200,680,0.2546,8
201804,AZ,Other,7000,720,0.3147,3
201804,CA,Debt_Consolidation,9600,660,0.1309,11
201804,NM,Purchase,5500,720,0.126,0
201804,CA,Debt_Consolidation,5000,695,0.1905,11
201804,FL,Other,8000,740,0.043,0
201804,CA,Credit_Card,8000,795,0.0389,11
201804,VA,Credit_Card,7500,715,0.2319,7
201804,MA,Debt_Consolidation,12750,680,0.0289,11
201804,WV,Debt_Consolidation,20500,765,0.1759,3
201804,NC,Debt_Consolidation,40000,680,0.0927,2
201804,AL,Credit_Card,27600,705,0.3189,1
201804,CA,Credit_Card,10000,685,0.0531,8
201804,NY,Purchase,15000,710,0.0693,3
201804,CA,Credit_Card,10000,665,0.1388,2
201804,IL,Debt_Consolidation,6500,760,0.0537,11
201804,CA,Other,5600,715,0.2203,11
201804,MA,Housing,10000,780,0.1464,4
201804,TN,Debt_Consolidation,10000,670,0.1716,3
201804,CA,Debt_Consolidation,3500,735,0.0451,4
201804,NJ,Debt_Consolidation,18000,715,0.1486,6
201804,CA,Other,26350,725,0.1508,8
201804,NY,Debt_Consolidation,40000,725,0.2507,6
201804,AR,Debt_Consolidation,15000,675,0.0907,4
201804,MN,Debt_Consolidation,10000,680,0.1184,1
201804,CA,Credit_Card,7500,715,0.1024,0
201804,GA,Debt_Consolidation,15000,735,0.1086,11
201804,OR,Credit_Card,7500,690,0.0439,0
201804,TX,Debt_Consolidation,30000,660,0.0438,11
201804,GA,Housing,6000,685,0.1711,11
201804,CA,Debt_Consolidation,15000,660,0.2574,11
201804,FL,Debt_Consolidation,8500,685,0.3855,4
201804,MA,Credit_Card,32000,690,0.2618,1
201804,KS,Debt_Consolidation,40000,680,0.4863,0
201804,PA,Debt_Consolidation,7000,730,0.1972,11
201804,CA,Credit_Card,20000,675,0.3108,2
201804,OH,Debt_Consolidation,15500,675,0.2736,11
201804,TX,Debt_Consolidation,32000,695,0.1059,11
201804,CA,Debt_Consolidation,35000,775,0.0798,11
201804,TX,Purchase,40000,690,0.4563,11
201804,GA,Other,10000,780,0.1127,11
201804,FL,Housing,11625,670,0.2004,3
201804,TX,Credit_Card,2650,710,0.2674,4
201804,ND,Credit_Card,26500,750,0.1902,11
201804,NY,Debt_Consolidation,8000,665,0.1368,0
201804,PA,Housing,24000,690,0.0828,8
201804,NJ,Debt_Consolidation,13850,670,0.1413,4
201804,IL,Debt_Consolidation,16000,720,0.3157,11
201804,IL,Debt_Consolidation,21600,670,0.1328,5
201804,MA,Debt_Consolidation,28000,680,0.0888,11
201804,CA,Credit_Card,16000,715,0.1928,2
201804,NJ,Credit_Card,30000,760,0.0488,6
201804,MN,Debt_Consolidation,10000,750,0.2827,11
201804,AZ,Debt_Consolidation,13000,720,0.2126,11
201804,WI,Debt_Consolidation,1800,730,0.2811,11
201804,SD,Credit_Card,4000,725,0.2937,8
201804,MN,Debt_Consolidation,25000,670,0.1442,0
201804,CA,Purchase,4500,765,0.3609,7
201804,MI,Debt_Consolidation,7000,715,0.1663,1
201804,IL,Debt_Consolidation,40000,715,0.2518,11
201804,TX,Credit_Card,8400,690,0.3101,0
201804,IL,Housing,10000,665,0.1464,6
201804,OH,Credit_Card,16000,700,0.1366,11
201804,MI,Debt_Consolidation,5000,670,0.0493,11
201804,FL,Other,33000,730,0.2778,5
201804,VA,Housing,18000,680,0.2393,11
201804,CA,Credit_Card,11000,715,0.1808,11
201804,CO,Debt_Consolidation,10475,735,0.2509,11
201804,NY,Debt_Consolidation,20000,670,0.3521,5
201804,NJ,Debt_Consolidation,5000,675,0.1434,11
201804,VT,Debt_Consolidation,6500,670,0.199,7
201804,NY,Credit_Card,10000,685,0.1743,5
201804,OH,Debt_Consolidation,40000,735,0.3546,11
201804,TX,Debt_Consolidation,15000,755,0.4092,11
201804,IL,Other,9200,680,0.118,0
201804,GA,Credit_Card,14000,670,0.1568,11
201804,CA,Credit_Card,5000,680,0.1584,5
201804,CT,Other,6000,705,0.1377,2
201804,MA,Other,18000,700,0.1616,11
201804,MA,Credit_Card,15850,665,0.2754,2
201804,NY,Debt_Consolidation,30000,705,0.1524,11
201804,OH,Credit_Card,6000,765,0.2255,7
201804,IN,Debt_Consolidation,7500,700,0.1582,5
201804,OH,Other,10000,730,0.2497,11
201804,KS,Debt_Consolidation,20000,720,0.1993,11
201804,MI,Credit_Card,10000,670,0.1992,4
201804,PA,Debt_Consolidation,8000,760,0.16,5
201804,OR,Housing,25000,750,0.0815,0
201804,FL,Debt_Consolidation,2600,715,0.2775,11
201804,LA,Debt_Consolidation,10000,680,0.1728,11
201804,GA,Debt_Consolidation,30000,695,0.2277,11
201804,NJ,Housing,10000,780,0.1235,11
201804,NC,Debt_Consolidation,6000,780,0.0766,3
201804,CA,Debt_Consolidation,24000,685,0.4021,11
201804,NC,Other,10000,705,0.3032,11
201804,VA,Purchase,8000,750,0.1206,11
201804,FL,Debt_Consolidation,16000,760,0.2504,2
201804,IN,Debt_Consolidation,25000,730,0.3276,2
201804,OK,Debt_Consolidation,15000,735,0.1912,4
201804,FL,Housing,10000,710,0.0568,11
201804,IL,Other,5000,690,0.2195,11
201804,PA,Debt_Consolidation,8800,665,0.068,7
201804,GA,Other,6000,775,0.0968,5
201804,CT,Debt_Consolidation,23000,675,0.1266,7
201804,CA,Other,6000,745,0.0378,11
201804,IL,Debt_Consolidation,10000,660,0.1404,3
201804,AZ,Credit_Card,11000,690,0.2127,3
201804,MD,Debt_Consolidation,35000,785,0.1355,11
201804,MA,Credit_Card,35000,755,0.1006,0
201804,IL,Credit_Card,20000,670,0.1121,5
201804,MI,Debt_Consolidation,10000,660,0.296,5
201804,TX,Other,25000,815,0.0597,0
201804,CA,Credit_Card,15000,730,0.0428,11
201804,AL,Credit_Card,15000,700,0.1537,3
201804,NC,Debt_Consolidation,40000,680,0.259,2
201804,SC,Debt_Consolidation,6000,710,0.1996,2
201804,TX,Debt_Consolidation,15000,685,0.2046,11
201804,CA,Housing,12500,785,0.1978,2
201804,MD,Housing,3500,705,0.3262,11
201804,MO,Debt_Consolidation,8000,675,0.1792,11
201804,FL,Debt_Consolidation,15000,715,0.3151,11
201804,NM,Debt_Consolidation,28000,680,0.2013,11
201804,NY,Debt_Consolidation,35000,675,0.2136,4
201804,NY,Debt_Consolidation,5000,770,0.1836,5
201804,CA,Debt_Consolidation,13050,745,0.1234,3
201804,IL,Debt_Consolidation,37850,705,0.4543,1
201804,TN,Credit_Card,5000,730,0.1686,11
201804,FL,Housing,11000,690,0.0697,1
201804,IL,Debt_Consolidation,8400,775,0.3357,11
201804,PA,Debt_Consolidation,20000,715,0.0906,2
201804,PA,Debt_Consolidation,34075,820,0.2672,11
201804,VA,Housing,10000,675,0.0917,11
201804,OK,Debt_Consolidation,28000,660,0.146,11
201804,NJ,Debt_Consolidation,6000,665,0.3656,6
201804,NY,Other,5000,755,0.1941,2
201804,TX,Debt_Consolidation,8700,740,0.2645,3
201804,NC,Debt_Consolidation,5000,795,0.072,4
201804,OH,Housing,30000,755,0.2652,4
201804,OR,Debt_Consolidation,30000,665,0.1403,3
201804,IL,Credit_Card,10000,735,0.2937,11
201804,CO,Debt_Consolidation,8000,730,0.2148,7
201804,FL,Credit_Card,40000,705,0.1663,3
201804,MI,Housing,22000,690,0.0896,0
201804,TX,Other,20000,745,0.1197,0
201804,TX,Debt_Consolidation,30000,715,0.2555,11
201804,NV,Debt_Consolidation,18000,705,0.2289,4
201804,CA,Credit_Card,32300,735,0.3125,2
201804,NJ,Debt_Consolidation,10000,710,0.1258,2
201804,MA,Debt_Consolidation,7500,695,0.0876,5
201804,NY,Housing,30000,665,0.0463,2
201804,WA,Debt_Consolidation,10500,720,0.2551,2
201804,TX,Debt_Consolidation,35000,720,0.1848,2
201804,FL,Debt_Consolidation,6000,825,0.1702,11
201804,CA,Other,12325,715,0.3713,11
201804,GA,Housing,4200,700,0.2423,11
201804,IN,Debt_Consolidation,10100,720,0.1851,2
201804,PA,Housing,7000,685,0.1171,2
201804,AL,Debt_Consolidation,25000,800,0.0183,11
201804,MN,Debt_Consolidation,16000,740,0.2144,5
201804,NY,Housing,15000,750,0.1681,11
201804,MS,Debt_Consolidation,13000,685,0.1187,5
201804,MA,Debt_Consolidation,24000,705,0.2714,11
201804,AZ,Debt_Consolidation,4325,680,0.3518,11
201804,TX,Debt_Consolidation,10000,715,0.2858,4
201804,MS,Debt_Consolidation,16000,675,0.2873,5
201804,NY,Credit_Card,15000,720,0.1957,4
201804,PA,Other,4000,760,0.1343,8
201804,WV,Credit_Card,5000,705,0.3173,7
201804,PA,Debt_Consolidation,10000,695,0.1467,3
201804,NJ,Debt_Consolidation,20000,760,0.1706,7
201804,TX,Credit_Card,15000,670,0.209,1
201804,CA,Debt_Consolidation,16800,695,0.3121,1
201804,NY,Housing,10000,680,0.116,11
201804,CO,Credit_Card,10000,685,0.1488,11
201804,MD,Housing,7000,700,0.2494,11
201804,TN,Housing,30000,665,0.3135,11
201804,TX,Other,5000,695,0.226,11
201804,CA,Other,2700,665,0.1056,11
201804,MN,Credit_Card,22825,700,0.1853,3
201804,WA,Debt_Consolidation,32000,745,0.1422,11
201804,CA,Credit_Card,10000,790,0.1683,11
201804,MI,Debt_Consolidation,5000,705,0.2539,7
201804,GA,Debt_Consolidation,35000,685,0.3635,11
201804,OH,Debt_Consolidation,8000,680,0.2731,3
201804,NY,Purchase,3000,670,0.0257,0
201804,GA,Debt_Consolidation,36900,770,0.4243,7
201804,PA,Housing,6400,675,0.1635,4
201804,VA,Housing,25000,660,0.0768,2
201804,CA,Housing,2000,675,0.1371,8
201804,FL,Housing,32000,745,0.2478,11
201804,WI,Credit_Card,6000,750,0.147,11
201804,NE,Other,14000,665,0.1959,5
201804,TX,Debt_Consolidation,4000,680,0.209,6
201804,TX,Debt_Consolidation,36000,665,0.2513,8
201804,NY,Other,25000,735,0.1155,11
201804,IN,Other,5000,690,0.011,3
201804,GA,Purchase,12000,715,0.0777,6
201804,CA,Credit_Card,16000,715,0.2157,2
201804,MA,Purchase,30000,695,0.0134,5
201804,CA,Debt_Consolidation,15000,680,0.2788,11
201804,VA,Debt_Consolidation,40000,695,0.154,5
201804,TX,Debt_Consolidation,20000,685,0.0267,5
201804,PA,Credit_Card,12000,665,0.0343,9
201804,CA,Credit_Card,16000,710,0.2417,11
201804,OH,Debt_Consolidation,20000,695,0.1431,3
201804,MN,Credit_Card,15000,705,0.2421,11
201804,TN,Debt_Consolidation,4000,670,0.3124,2
201804,CA,Debt_Consolidation,25000,685,0.1459,4
201804,PA,Debt_Consolidation,11400,730,0.5856,11
201804,FL,Debt_Consolidation,30000,720,0.2253,5
201804,MA,Credit_Card,33500,760,0.0924,11
201804,MO,Debt_Consolidation,40000,765,0.0176,6
201804,CA,Credit_Card,21000,715,0.3484,0
201804,PA,Debt_Consolidation,8000,710,0.2891,2
201804,IN,Other,6000,720,0.0108,2
201804,TN,Debt_Consolidation,16000,660,0.262,5
201804,NJ,Credit_Card,32000,765,0.1384,3
201804,GA,Debt_Consolidation,18000,760,0.2816,2
201804,WA,Debt_Consolidation,5000,680,0.1675,9
201804,GA,Debt_Consolidation,40000,690,0.1529,6
201804,PA,Housing,24000,695,0.1361,3
201804,FL,Debt_Consolidation,17500,750,0.2086,9
201804,CO,Debt_Consolidation,14400,660,0.3291,9
201804,AZ,Housing,32000,805,0.1748,5
201804,NV,Credit_Card,24000,690,0.1597,7
201804,NY,Credit_Card,20000,735,0.2895,11
201804,GA,Credit_Card,30000,675,0.349,11
201804,TN,Debt_Consolidation,10000,685,0.2076,11
201804,GA,Housing,10000,670,0.2288,1
201804,WI,Debt_Consolidation,10675,725,0.3287,11
201804,FL,Debt_Consolidation,8400,685,0.258,2
201804,FL,Debt_Consolidation,12000,725,0.0747,11
201804,TX,Purchase,7800,690,0.3055,11
201804,IL,Debt_Consolidation,21600,725,0.3904,7
201804,VT,Credit_Card,35000,715,0.1323,8
201804,AR,Debt_Consolidation,30000,680,0.0968,2
201804,CO,Credit_Card,10000,725,0.1252,11
201804,IL,Housing,3000,690,0.0561,5
201804,WA,Debt_Consolidation,20000,665,0.3837,3
201804,IL,Credit_Card,7000,720,0.2618,0
201804,NY,Debt_Consolidation,20000,715,0.1047,9
201804,OK,Other,14000,685,0.2174,0
201804,FL,Debt_Consolidation,12000,690,0.1352,1
201804,TX,Debt_Consolidation,37000,730,0.1514,1
201804,OR,Debt_Consolidation,12000,660,0.0652,1
201804,WV,Debt_Consolidation,10500,740,0.1913,8
201804,CT,Purchase,1600,680,0.1854,11
201804,IL,Debt_Consolidation,36000,760,0.2047,11
201804,NY,Credit_Card,35000,720,0.1521,0
201804,VA,Credit_Card,30000,725,0.1466,11
201804,OH,Credit_Card,12000,690,0.314,8
201804,ND,Housing,12000,690,0.3926,2
201804,TX,Credit_Card,2500,705,0.242,2
201804,CA,Debt_Consolidation,25000,690,0.382,2
201804,FL,Credit_Card,1000,665,0.0467,11
201804,NY,Other,2000,740,0.3256,7
201804,VA,Purchase,10000,690,0.1696,4
201804,MA,Debt_Consolidation,15000,660,0.2702,3
201804,CA,Other,34975,690,0.1865,5
201804,IN,Other,10000,675,0.1388,0
201804,TX,Credit_Card,15000,695,0.3724,4
201804,GA,Debt_Consolidation,32400,740,0.055,0
201804,CA,Debt_Consolidation,6500,695,0.2061,11
201804,WA,Housing,40000,830,0.0027,11
201804,CO,Debt_Consolidation,15000,725,0.1575,4
201804,CA,Debt_Consolidation,10000,665,0.1257,9
201804,IL,Debt_Consolidation,15000,760,0.1107,11
201804,CA,Debt_Consolidation,20000,670,0.0306,0
201804,CA,Debt_Consolidation,11000,685,0.3656,11
201804,IL,Debt_Consolidation,15000,690,0.0868,7
201804,CO,Debt_Consolidation,12000,740,0.0918,11
201804,AK,Credit_Card,10000,670,0.1521,2
201804,TX,Credit_Card,14000,715,0.3009,0
201804,CO,Debt_Consolidation,40000,720,1.1762,6
201804,MN,Housing,1000,740,0.0905,11
201804,FL,Debt_Consolidation,6000,725,0.2757,11
201804,IL,Credit_Card,4200,690,0.3426,0
201804,MD,Purchase,16000,705,0.2096,1
201804,NY,Other,19500,695,0.0596,0
201804,MI,Debt_Consolidation,10000,675,0.1859,0
201804,CA,Debt_Consolidation,12000,795,0.1161,11
201804,NH,Debt_Consolidation,20000,700,0.0435,5
201804,VA,Purchase,32000,750,0.0822,1
201804,NC,Debt_Consolidation,8000,670,0.3351,11
201804,MN,Debt_Consolidation,4525,720,0.1667,11
201804,VA,Other,20500,735,0.0303,11
201804,NV,Credit_Card,1000,715,0.1492,7
201804,CA,Debt_Consolidation,25000,765,0.2176,11
201804,RI,Credit_Card,15000,735,0.2128,2
201804,GA,Debt_Consolidation,21000,715,0.0983,3
201804,SC,Other,1200,690,0.175,11
201804,OK,Debt_Consolidation,20000,670,0.2328,5
201804,HI,Debt_Consolidation,20000,660,0.1877,11
201804,WA,Debt_Consolidation,20000,720,0.1015,6
201804,NM,Debt_Consolidation,24000,730,0.1629,1
201804,NC,Debt_Consolidation,10000,675,0.0483,3
201804,WA,Debt_Consolidation,5000,680,0.2984,2
201804,MA,Debt_Consolidation,9800,670,0.2333,0
201804,IL,Credit_Card,24000,735,0.3142,11
201804,CA,Debt_Consolidation,15000,720,0.173,11
201804,CA,Debt_Consolidation,14750,745,0.024,0
201804,CA,Other,2400,720,0.0482,1
201804,CO,Credit_Card,40000,670,0.1756,8
201804,OK,Debt_Consolidation,6000,815,0.1514,11
201804,IN,Debt_Consolidation,25000,715,0.3052,0
201804,MA,Credit_Card,15000,690,0.3174,3
201804,MD,Other,10000,695,0.1958,6
201804,TN,Other,15000,710,0.0486,5
201804,WA,Credit_Card,20000,680,0.2891,11
201804,NY,Debt_Consolidation,40000,765,0.3256,4
201804,MN,Debt_Consolidation,7500,700,0.2555,3
201804,CT,Debt_Consolidation,5000,705,0.0247,5
201804,NY,Housing,10000,725,0.2222,11
201804,CA,Purchase,22400,760,0.1649,2
201804,NH,Debt_Consolidation,18000,790,0.1411,5
201804,OK,Debt_Consolidation,10000,715,0.0968,11
201804,TX,Housing,10000,715,0.2394,11
201804,TX,Other,3000,770,0.3155,11
201804,GA,Debt_Consolidation,3025,745,0.3321,2
201804,MO,Debt_Consolidation,15000,675,0.2656,2
201804,WA,Debt_Consolidation,12000,725,0.1305,11
201804,FL,Credit_Card,10000,700,0.3494,11
201804,GA,Debt_Consolidation,10000,685,0.1961,11
201804,NY,Debt_Consolidation,15000,755,0.6068,0
201804,CA,Other,13000,755,0.2456,4
201804,CO,Other,9000,750,0.21,11
201804,TX,Debt_Consolidation,10000,660,0.3205,2
201804,TX,Credit_Card,14000,710,0.1025,11
201804,MO,Debt_Consolidation,11500,720,0.2487,11
201804,NY,Debt_Consolidation,34450,710,0.3323,11
201804,NY,Credit_Card,14400,670,0.2101,2
201804,AZ,Debt_Consolidation,15000,665,0.1911,2
